"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'f1d3', 'b8c6', 'c2c3', 'g8f6', 'h2h3', 'g7g6', 'g1f3', 'f8g7', 'e1g1', 'e8g8', 'f1e1', 'd8c7', 'b1d2', 'c8f5', 'd2f1', 'f5d3', 'd1d3', 'a7a6', 'f1g3', 'e7e6', 'c1g5', 'b7b5', 'd3d2', 'f8c8', 'g5h6', 'c6a5', 'h3h4', 'a5c4', 'd2c1', 'g7h6', 'c1h6', 'c4b2', 'f3e5', 'c7d8', 'h4h5', 'a8a7', 'e1e3', 'b2c4', 'e5c4', 'c8c4', 'e3f3', 'f6g4', 'h6f4', 'f7f5', 'f4d2', 'a7c7', 'a1e1', 'c7c6', 'g3f1', 'b5b4', 'c3b4', 'c4c2', 'd2d3', 'd8h4', 'g2g3', 'h4h5', 'b4b5', 'c2c1', 'b5c6', 'c1e1', 'g1g2', 'e1c1', 'd3c3', 'c1f1', 'g2f1', 'h5h1', 'f1e2', 'g4h2', 'c6c7']",6k1/2P4p/p3p1p1/3p1p2/3P4/2Q2RP1/P3KP1n/7q b - - 0 38,w
"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'f1d3', 'b8c6', 'c2c3', 'g8f6', 'h2h3', 'g7g6', 'g1f3', 'f8g7', 'e1g1', 'e8g8', 'f1e1', 'd8c7', 'b1d2', 'c8f5', 'd2f1', 'f5d3', 'd1d3', 'a7a6', 'f1g3', 'e7e6', 'c1g5', 'b7b5', 'd3d2', 'f8c8', 'g5h6', 'c6a5', 'h3h4', 'a5c4', 'd2c1', 'g7h6', 'c1h6', 'c4b2', 'f3e5', 'c7d8', 'h4h5', 'a8a7', 'e1e3', 'b2c4', 'e5c4', 'c8c4', 'e3f3', 'f6g4', 'h6f4', 'f7f5', 'f4d2', 'a7c7', 'a1e1', 'c7c6', 'g3f1', 'b5b4', 'c3b4', 'c4c2', 'd2d3', 'd8h4', 'g2g3', 'h4h5', 'b4b5', 'c2c1', 'b5c6', 'c1e1', 'g1g2', 'e1c1', 'd3c3', 'c1f1', 'g2f1', 'h5h1', 'f1e2', 'g4h2', 'c6c7', 'h1f1', 'e2d2']",6k1/2P4p/p3p1p1/3p1p2/3P4/2Q2RP1/P2K1P1n/5q2 b - - 2 39,w
"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'f1d3', 'b8c6', 'c2c3', 'g8f6', 'h2h3', 'g7g6', 'g1f3', 'f8g7', 'e1g1', 'e8g8', 'f1e1', 'd8c7', 'b1d2', 'c8f5', 'd2f1', 'f5d3', 'd1d3', 'a7a6', 'f1g3', 'e7e6', 'c1g5', 'b7b5', 'd3d2', 'f8c8', 'g5h6', 'c6a5', 'h3h4', 'a5c4', 'd2c1', 'g7h6', 'c1h6', 'c4b2', 'f3e5', 'c7d8', 'h4h5', 'a8a7', 'e1e3', 'b2c4', 'e5c4', 'c8c4', 'e3f3', 'f6g4', 'h6f4', 'f7f5', 'f4d2', 'a7c7', 'a1e1', 'c7c6', 'g3f1', 'b5b4', 'c3b4', 'c4c2', 'd2d3', 'd8h4', 'g2g3', 'h4h5', 'b4b5', 'c2c1', 'b5c6', 'c1e1', 'g1g2', 'e1c1', 'd3c3', 'c1f1', 'g2f1', 'h5h1', 'f1e2', 'g4h2', 'c6c7', 'h1f1', 'e2d2', 'h2f3', 'c3f3']",6k1/2P4p/p3p1p1/3p1p2/3P4/5QP1/P2K1P2/5q2 b - - 0 40,w
"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'f1d3', 'b8c6', 'c2c3', 'g8f6', 'h2h3', 'g7g6', 'g1f3', 'f8g7', 'e1g1', 'e8g8', 'f1e1', 'd8c7', 'b1d2', 'c8f5', 'd2f1', 'f5d3', 'd1d3', 'a7a6', 'f1g3', 'e7e6', 'c1g5', 'b7b5', 'd3d2', 'f8c8', 'g5h6', 'c6a5', 'h3h4', 'a5c4', 'd2c1', 'g7h6', 'c1h6', 'c4b2', 'f3e5', 'c7d8', 'h4h5', 'a8a7', 'e1e3', 'b2c4', 'e5c4', 'c8c4', 'e3f3', 'f6g4', 'h6f4', 'f7f5', 'f4d2', 'a7c7', 'a1e1', 'c7c6', 'g3f1', 'b5b4', 'c3b4', 'c4c2', 'd2d3', 'd8h4', 'g2g3', 'h4h5', 'b4b5', 'c2c1', 'b5c6', 'c1e1', 'g1g2', 'e1c1', 'd3c3', 'c1f1', 'g2f1', 'h5h1', 'f1e2', 'g4h2', 'c6c7', 'h1f1', 'e2d2', 'h2f3', 'c3f3', 'f1c4', 'f3c3']",6k1/2P4p/p3p1p1/3p1p2/2qP4/2Q3P1/P2K1P2/8 b - - 2 41,w
"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'f1d3', 'b8c6', 'c2c3', 'g8f6', 'h2h3', 'g7g6', 'g1f3', 'f8g7', 'e1g1', 'e8g8', 'f1e1', 'd8c7', 'b1d2', 'c8f5', 'd2f1', 'f5d3', 'd1d3', 'a7a6', 'f1g3', 'e7e6', 'c1g5', 'b7b5', 'd3d2', 'f8c8', 'g5h6', 'c6a5', 'h3h4', 'a5c4', 'd2c1', 'g7h6', 'c1h6', 'c4b2', 'f3e5', 'c7d8', 'h4h5', 'a8a7', 'e1e3', 'b2c4', 'e5c4', 'c8c4', 'e3f3', 'f6g4', 'h6f4', 'f7f5', 'f4d2', 'a7c7', 'a1e1', 'c7c6', 'g3f1', 'b5b4', 'c3b4', 'c4c2', 'd2d3', 'd8h4', 'g2g3', 'h4h5', 'b4b5', 'c2c1', 'b5c6', 'c1e1', 'g1g2', 'e1c1', 'd3c3', 'c1f1', 'g2f1', 'h5h1', 'f1e2', 'g4h2', 'c6c7', 'h1f1', 'e2d2', 'h2f3', 'c3f3', 'f1c4', 'f3c3', 'c4a2', 'd2e3']",6k1/2P4p/p3p1p1/3p1p2/3P4/2Q1K1P1/q4P2/8 b - - 1 42,w
['e2e4'],rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,w
"['e2e4', 'c7c6', 'c2c4']",rnbqkbnr/pp1ppppp/2p5/8/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq - 0 2,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5']",rnbqkbnr/pp2pppp/2p5/3P4/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5']",rnbqkbnr/pp2pppp/8/3P4/8/8/PP1P1PPP/RNBQKBNR b KQkq - 0 4,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5']",rnbqkb1r/pp2pppp/5n2/1B1P4/8/8/PP1P1PPP/RNBQK1NR b KQkq - 2 5,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3']",r1bqkb1r/pp1npppp/5n2/1B1P4/8/2N5/PP1P1PPP/R1BQK1NR b KQkq - 4 6,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4']",r1bqkb1r/1p1npppp/p4n2/1B1P4/Q7/2N5/PP1P1PPP/R1B1K1NR b KQkq - 1 7,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7']",1rbqkb1r/1p1Bpppp/p4n2/3P4/Q7/2N5/PP1P1PPP/R1B1K1NR b KQk - 0 8,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3']",1r1qkb1r/1p1bpppp/p4n2/3P4/8/1QN5/PP1P1PPP/R1B1K1NR b KQk - 1 9,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3']",1r1qkb1r/3bpppp/p4n2/1p1P4/8/1QNP4/PP3PPP/R1B1K1NR b KQk - 0 10,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4']",1r1qkb1r/3bpppp/p4n2/3P4/1p2N3/1Q1P4/PP3PPP/R1B1K1NR b KQk - 1 11,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6']",1r2kb1r/3bpppp/p4N2/q2P4/1p6/1Q1P4/PP3PPP/R1B1K1NR b KQk - 0 12,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2']",1r2kb1r/3bpp1p/p4p2/q2P4/1p6/1Q1P4/PP2NPPP/R1B1K2R b KQk - 1 13,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1']",1r2kbr1/3bpp1p/p4p2/q2P4/1p6/1Q1P4/PP2NPPP/R1B2RK1 b - - 3 14,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4']",1r2kbr1/4pp1p/p4p2/q2P4/bpQ5/3P4/PP2NPPP/R1B2RK1 b - - 5 15,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3']",3rkbr1/4pp1p/p4p2/q2P4/bpQ5/1P1P4/P3NPPP/R1B2RK1 b - - 0 16,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4']",3rkbr1/4pp1p/p4p2/qb1P4/1p2Q3/1P1P4/P3NPPP/R1B2RK1 b - - 2 17,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3']",3rkbr1/4pp1p/pq3p2/1b1P4/1p2Q3/1P1PB3/P3NPPP/R4RK1 b - - 4 18,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3', 'b6b7', 'e2f4']",3rkbr1/1q2pp1p/p4p2/1b1P4/1p2QN2/1P1PB3/P4PPP/R4RK1 b - - 6 19,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3', 'b6b7', 'e2f4', 'e7e5', 'f1e1']",3rkbr1/1q3p1p/p4p2/1b1Pp3/1p2QN2/1P1PB3/P4PPP/R3R1K1 b - - 1 20,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3', 'b6b7', 'e2f4', 'e7e5', 'f1e1', 'd8d7', 'd3d4']",4kbr1/1q1r1p1p/p4p2/1b1Pp3/1p1PQN2/1P2B3/P4PPP/R3R1K1 b - - 0 21,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3', 'b6b7', 'e2f4', 'e7e5', 'f1e1', 'd8d7', 'd3d4', 'e8d8', 'd4e5']",3k1br1/1q1r1p1p/p4p2/1b1PP3/1p2QN2/1P2B3/P4PPP/R3R1K1 b - - 0 22,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3', 'b6b7', 'e2f4', 'e7e5', 'f1e1', 'd8d7', 'd3d4', 'e8d8', 'd4e5', 'f6e5', 'e4h7']",3k1br1/1q1r1p1Q/p7/1b1Pp3/1p3N2/1P2B3/P4PPP/R3R1K1 b - - 0 23,w
"['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6', 'f1b5', 'b8d7', 'b1c3', 'a7a6', 'd1a4', 'a8b8', 'b5d7', 'c8d7', 'a4b3', 'b7b5', 'd2d3', 'b5b4', 'c3e4', 'd8a5', 'e4f6', 'g7f6', 'g1e2', 'h8g8', 'e1g1', 'd7a4', 'b3c4', 'b8d8', 'b2b3', 'a4b5', 'c4e4', 'a5b6', 'c1e3', 'b6b7', 'e2f4', 'e7e5', 'f1e1', 'd8d7', 'd3d4', 'e8d8', 'd4e5', 'f6e5', 'e4h7', 'g8g4', 'h7h8']",3k1b1Q/1q1r1p2/p7/1b1Pp3/1p3Nr1/1P2B3/P4PPP/R3R1K1 b - - 2 24,w
"['e2e4', 'e7e5']",rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6']",r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6']",r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6']",r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7']",r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5']",r1bqk2r/2ppbppp/p1n2n2/1p2p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8']",r1bq1rk1/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 w - - 2 8,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7']",r2q1rk1/1bppbppp/p1n2n2/1p2p3/P3P3/1B3N2/1PPP1PPP/RNBQR1K1 w - - 1 9,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6']",r2q1rk1/1bp1bppp/p1np1n2/1p2p3/P3P3/1B1P1N2/1PP2PPP/RNBQR1K1 w - - 0 10,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5']",r2q1rk1/1bp1bppp/p2p1n2/np2p3/P3P3/1BNP1N2/1PP2PPP/R1BQR1K1 w - - 2 11,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4']",r2q1rk1/1bp1bppp/p2p1n2/n3p3/Pp2P3/2NP1N2/BPP2PPP/R1BQR1K1 w - - 0 12,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8']",1r1q1rk1/1bp1bppp/p2p1n2/n3p3/Pp2P3/3P1N2/BPP1NPPP/R1BQR1K1 w - - 2 13,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5']",1r1q1rk1/1b2bppp/p2p1n2/n1p1p3/Pp2P3/3P1NN1/BPP2PPP/R1BQR1K1 w - - 0 14,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8']",1rbq1rk1/4bppp/p2p1n2/n1p1p3/Pp2P3/3P2N1/BPPN1PPP/R1BQR1K1 w - - 2 15,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4']",1r1q1rk1/4bppp/p2p1n2/n1p1p3/PpN1P1b1/3P2N1/BPP2PPP/R1BQR1K1 w - - 4 16,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6']",1r1q1rk1/4bppp/p2pbn2/n1p1p3/PpN1P3/3P1PN1/BPP3PP/R1BQR1K1 w - - 1 17,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6', 'c4a5', 'd8a5']",1r3rk1/4bppp/p2pbn2/q1p1p3/Pp2P3/3P1PN1/BPP3PP/R1BQR1K1 w - - 0 18,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6', 'c4a5', 'd8a5', 'a2c4', 'f6d7']",1r3rk1/3nbppp/p2pb3/q1p1p3/PpB1P3/3P1PN1/1PP3PP/R1BQR1K1 w - - 2 19,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6', 'c4a5', 'd8a5', 'a2c4', 'f6d7', 'b2b3', 'd7b6']",1r3rk1/4bppp/pn1pb3/q1p1p3/PpB1P3/1P1P1PN1/2P3PP/R1BQR1K1 w - - 1 20,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6', 'c4a5', 'd8a5', 'a2c4', 'f6d7', 'b2b3', 'd7b6', 'a1b1', 'b8d8']",3r1rk1/4bppp/pn1pb3/q1p1p3/PpB1P3/1P1P1PN1/2P3PP/1RBQR1K1 w - - 3 21,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6', 'c4a5', 'd8a5', 'a2c4', 'f6d7', 'b2b3', 'd7b6', 'a1b1', 'b8d8', 'd1e2', 'd6d5']",3r1rk1/4bppp/pn2b3/q1ppp3/PpB1P3/1P1P1PN1/2P1Q1PP/1RB1R1K1 w - - 0 22,b
"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'a2a4', 'c8b7', 'd2d3', 'd7d6', 'b1c3', 'c6a5', 'b3a2', 'b5b4', 'c3e2', 'a8b8', 'e2g3', 'c7c5', 'f3d2', 'b7c8', 'd2c4', 'c8g4', 'f2f3', 'g4e6', 'c4a5', 'd8a5', 'a2c4', 'f6d7', 'b2b3', 'd7b6', 'a1b1', 'b8d8', 'd1e2', 'd6d5', 'e4d5', 'b6d5']",3r1rk1/4bppp/p3b3/q1pnp3/PpB5/1P1P1PN1/2P1Q1PP/1RB1R1K1 w - - 0 23,b
